MatchID;HomeTeamName;AwayTeamName;IsPitch;IsBench;IsStaff;Country;ID;OfficialName;OfficialSurname;ShortName;Role;JerseyNumber;IsGoalkeeper;JerseyName;IsCaptain;TacticX;TacticY;Numorder;IsBooked
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;93443;;Rui Patrício;Rui Patrício;goalkeepers;1;VRAI;R. Patrício;FAUX;881;497;1;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;95417;;Pepe;Pepe;defenders;3;FAUX;Pepe;FAUX;644;616;2;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;250058220;;Rúben Dias;Rúben Dias;defenders;4;FAUX;Rúben;FAUX;707;363;3;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;250066156;Raphaël;Guerreiro;Guerreiro;defenders;5;FAUX;Guerreiro;FAUX;535;145;4;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;63706;Cristiano;Ronaldo;Ronaldo;forwards;7;FAUX;Ronaldo;VRAI;262;459;5;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;70098;;João Moutinho;João Moutinho;midfielders;8;FAUX;J. Moutinho;FAUX;439;590;6;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;250059115;;Bernardo Silva;Bernardo Silva;midfielders;10;FAUX;Bernardo;FAUX;408;858;7;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;250058218;;Renato Sanches;Renato Sanches;midfielders;16;FAUX;R.SANCHES;FAUX;453;390;8;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;250081628;Diogo;Dalot;Dalot;defenders;20;FAUX;DALOT;FAUX;546;853;9;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;250080471;;Diogo Jota;Diogo Jota;forwards;21;FAUX;Diogo J.;FAUX;369;214;10;NA
2024479;Belgium;Portugal;VRAI;FAUX;FAUX;Portugal;250067295;;João Palhinha;João Palhinha;midfielders;26;FAUX;J. Palhinha;FAUX;556;491;11;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;1901643;Anthony;Lopes;Lopes;goalkeepers;12;VRAI;Lopes;FAUX;1000;0;12;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250062141;;Rui Silva;Rui Silva;goalkeepers;22;VRAI;RUI SILVA;FAUX;1000;0;13;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250086090;;Nélson Semedo;Nélson Semedo;defenders;2;FAUX;Semedo;FAUX;1000;0;14;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;101788;José;Fonte;Fonte;defenders;6;FAUX;Fonte;FAUX;1000;0;15;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250042521;;André Silva;André Silva;forwards;9;FAUX;ANDRÉ SILVA;FAUX;272;529;16;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250078886;;Bruno Fernandes;Bruno Fernandes;midfielders;11;FAUX;B. FERNANDES;FAUX;489;681;17;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250014528;;Danilo;Danilo;midfielders;13;FAUX;DANILO;FAUX;734;555;18;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250055271;;Rúben Neves;Rúben Neves;midfielders;18;FAUX;Neves;FAUX;1000;0;19;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250143328;;Pedro Gonçalves;Pedro Gonçalves;midfielders;19;FAUX;Pedro G.;FAUX;1000;0;20;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250101463;;João Félix;João Félix;forwards;23;FAUX;JOÃO FÉLIX;FAUX;417;488;21;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250003853;;Sérgio Oliveira;Sérgio Oliveira;midfielders;24;FAUX;Sérgio;FAUX;526;473;22;NA
2024479;Belgium;Portugal;FAUX;VRAI;FAUX;Portugal;250136465;;Nuno Mendes;Nuno Mendes;defenders;25;FAUX;N. Mendes;FAUX;1000;0;23;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;800409;Ilídio Fernando;Torres Vale;None;ACO;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;1866653;Carlos;Godinho;None;ADMIN;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;2203208;Simão;Ferreira;None;ASSPHY;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;45805;Fernando;Santos;None;CO;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;250078721;João;Pinto;None;DIR;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;50018157;Paulo Daniel;Beckert Rodrigues;None;DOC;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;250080548;João;Brito;None;EXSCI;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;1815;Fernando;Justino;None;GKCOA;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;250078722;Hugo;Vieira;None;KITMAN;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;250078717;João Carlos;Costa;None;OTH;None;None;None;None;None;None;None;NA
2024479;Belgium;Portugal;FAUX;FAUX;VRAI;Portugal;250078718;Antonio;Gaspar;None;PH;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;250011668;Thibaut;Courtois;Courtois;goalkeepers;1;VRAI;COURTOIS;FAUX;117;484;1;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;103333;Toby;Alderweireld;Alderweireld;defenders;2;FAUX;Alderweireld;FAUX;354;742;2;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;250005255;Dedryck;Boyata;Boyata;defenders;4;FAUX;Boyata;FAUX;309;506;3;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;103704;Jan;Vertonghen;Vertonghen;defenders;5;FAUX;Vertonghen;VRAI;344;262;4;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;250064006;Youri;Tielemans;Tielemans;midfielders;8;FAUX;Tielemans;FAUX;476;440;5;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;250010802;Romelu;Lukaku;Lukaku;forwards;9;FAUX;R. Lukaku;FAUX;729;526;6;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;250040959;Yannick;Carrasco;Carrasco;midfielders;11;FAUX;CARRASCO;FAUX;653;253;7;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;250019924;Dries;Mertens;Mertens;forwards;14;FAUX;Mertens;FAUX;650;712;8;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;250012551;Thorgan;Hazard;T. Hazard;midfielders;16;FAUX;T. Hazard;FAUX;507;102;9;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;250042602;Leander;Dendoncker;Dendoncker;midfielders;19;FAUX;Dendoncker;FAUX;454;551;10;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Belgium;250058949;Timothy;Castagne;Castagne;defenders;21;FAUX;Castagne;FAUX;501;859;11;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;98078;Simon;Mignolet;Mignolet;goalkeepers;12;VRAI;Mignolet;FAUX;0;0;12;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;250007046;Matz;Sels;Sels;goalkeepers;13;VRAI;Sels;FAUX;0;0;13;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;71982;Thomas;Vermaelen;Vermaelen;defenders;3;FAUX;Vermaelen;FAUX;321;230;14;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;1902160;Eden;Hazard;E. Hazard;midfielders;10;FAUX;E. Hazard;FAUX;643;310;15;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;250029318;Thomas;Meunier;Meunier;defenders;15;FAUX;Meunier;FAUX;550;886;16;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;250064362;Jason;Denayer;Denayer;defenders;18;FAUX;Denayer;FAUX;0;0;17;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;1902165;Christian;Benteke;Benteke;forwards;20;FAUX;Benteke;FAUX;0;0;18;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;250022315;Nacer;Chadli;Chadli;midfielders;22;FAUX;Chadli;FAUX;0;0;19;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;250038932;Michy;Batshuayi;Batshuayi;forwards;23;FAUX;Batshuayi;FAUX;0;0;20;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;250023009;Leandro;Trossard;Trossard;forwards;24;FAUX;Trossard;FAUX;0;0;21;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;250113142;Jeremy;Doku;Doku;forwards;25;FAUX;Doku;FAUX;0;0;22;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Belgium;250023003;Dennis;Praet;Praet;midfielders;26;FAUX;Praet;FAUX;621;690;23;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Scotland;55522;Shaun;Maloney;None;ACO;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Belgium;1902488;Piet;Erauw;None;ADMIN;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Belgium;150415502;Erwin;Lemmens;None;ADMIN;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Spain;250016130;Roberto;Martinez;None;CO;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Belgium;250154901;Kristof;Sas;None;DOC;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Wales;250123547;Richard;Evans;None;FTNCOA;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Spain;250075949;Inaki;Vergara;None;GKCOA;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Belgium;1902489;Guido;Van Onsem;None;KITMAN;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;France;24057;Thierry;Henry;None;OTH;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Belgium;250082078;Geert;Neirynck;None;PH;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;England;250075930;Luke;Benstead;None;STCOA;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;1906051;Anton;Shunin;Shunin;goalkeepers;1;VRAI;Shunin;FAUX;868;503;1;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;250052963;;Mário Fernandes;Mário Fernandes;defenders;2;FAUX;Mário Fernandes;FAUX;520;860;2;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;250070391;Andrei;Semenov;Semenov;defenders;5;FAUX;Semyonov;FAUX;668;591;3;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;250021669;Magomed;Ozdoev;Ozdoev;midfielders;7;FAUX;Ozdoev;FAUX;469;507;4;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;250058228;Dmitri;Barinov;Barinov;midfielders;8;FAUX;Barinov;FAUX;521;606;5;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;250024491;Roman;Zobnin;Zobnin;midfielders;11;FAUX;Zobnin;FAUX;416;748;6;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;250105976;Georgi;Dzhikiya;Dzhikiya;defenders;14;FAUX;Dzhikiia;FAUX;658;351;7;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;250058227;Aleksandr;Golovin;Golovin;midfielders;17;FAUX;Golovin;FAUX;394;391;8;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;94880;Yuri;Zhirkov;Zhirkov;defenders;18;FAUX;Zhirkov;FAUX;606;188;9;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;97787;Artem;Dzyuba;Dzyuba;forwards;22;FAUX;Dzyuba;VRAI;260;519;10;NA
2024450;Belgium;Russia;VRAI;FAUX;FAUX;Russia;250111090;Daler;Kuzyaev;Kuzyaev;midfielders;23;FAUX;Kuzyaev;FAUX;432;160;11;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250154966;Yuri;Dyupin;Dyupin;goalkeepers;12;VRAI;Diupin;FAUX;1000;0;12;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250090101;Matvei;Safonov;Safonov;goalkeepers;16;VRAI;Safonov;FAUX;1000;0;13;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250116727;Igor;Diveev;Diveev;defenders;3;FAUX;Diveev;FAUX;637;732;14;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250042589;Vyacheslav;Karavaev;Karavaev;defenders;4;FAUX;Karavaev;FAUX;515;101;15;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250039177;Denis;Cheryshev;Cheryshev;midfielders;6;FAUX;CHERYCHEV;FAUX;391;281;16;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250118442;Aleksandr;Sobolev;Sobolev;forwards;9;FAUX;Sobolev;FAUX;1000;0;17;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;1906990;Anton;Zabolotny;Zabolotny;forwards;10;FAUX;Zabolotniy;FAUX;1000;0;18;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250083244;Aleksei;Miranchuk;Aleksei Miranchuk;midfielders;15;FAUX;Miranchuk;FAUX;355;482;19;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250058763;Rifat;Zhemaletdinov;Zhemaletdinov;midfielders;19;FAUX;Zhemaletdinov;FAUX;1000;0;20;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;103984;Aleksei;Ionov;Ionov;midfielders;20;FAUX;Ionov;FAUX;1000;0;21;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250102096;Roman;Evgenyev;Evgenyev;defenders;24;FAUX;Evgenyev;FAUX;1000;0;22;NA
2024450;Belgium;Russia;FAUX;VRAI;FAUX;Russia;250135265;Maksim;Mukhin;Mukhin;midfielders;26;FAUX;Mukhin;FAUX;560;489;23;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Russia;29516;Stanislav;Cherchesov;None;CO;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Russia;2211694;Evgeny;Savin;None;DIR;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Russia;150366186;Mikhail;Butovskiy;None;DOC;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Russia;250018439;Eduard;Tsgoev;None;DOC;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Russia;250050753;Eduard;Bezuglov;None;DOC;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Lithuania;6794;Gintaras;Stauce;None;GKCOA;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Russia;250050457;Andrey;Pronchev;None;MAS;None;None;None;None;None;None;None;NA
2024450;Belgium;Russia;FAUX;FAUX;VRAI;Argentina;250074317;Sergio Gabriel;De San Martin;None;PH;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;250042625;Dominik;Livakovic;Livakovic;goalkeepers;1;VRAI;Livakovic;FAUX;80;486;1;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;1906421;Šime;Vrsaljko;Vrsaljko;defenders;2;FAUX;VRSALJKO;FAUX;395;829;2;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;103310;Ivan;Perišic;Perišic;midfielders;4;FAUX;Perišic;FAUX;645;517;3;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;97219;Dejan;Lovren;Lovren;defenders;6;FAUX;Lovren;FAUX;314;622;4;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;250066132;Josip;Brekalo;Brekalo;forwards;7;FAUX;Brekalo;FAUX;599;277;5;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;250023551;Mateo;Kovacic;Kovacic;midfielders;8;FAUX;Kovacic;FAUX;456;401;6;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;1906416;Andrej;Kramaric;Kramaric;forwards;9;FAUX;Kramaric;FAUX;637;495;7;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;74699;Luka;Modric;Modric;midfielders;10;FAUX;MODRIC;VRAI;458;600;8;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;250033878;Ante;Rebic;Rebic;forwards;17;FAUX;A. Rebic;FAUX;769;480;9;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;108567;Domagoj;Vida;Vida;defenders;21;FAUX;Vida;FAUX;331;351;10;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Croatia;250127284;Joško;Gvardiol;Gvardiol;defenders;25;FAUX;Gvardiol;FAUX;439;177;11;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;108956;Lovre;Kalinic;Kalinic;goalkeepers;12;VRAI;Kalinic;FAUX;0;0;12;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250012526;Simon;Sluga;Sluga;goalkeepers;23;VRAI;Sluga;FAUX;0;0;13;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250058183;Duje;Caleta-Car;Caleta-Car;defenders;5;FAUX;Caleta-Car;FAUX;0;0;14;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250040564;Marcelo;Brozovic;Brozovic;midfielders;11;FAUX;Brozovic;FAUX;362;528;15;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250066135;Nikola;Vlašic;Vlašic;midfielders;13;FAUX;Vlašic;FAUX;615;470;16;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250042631;Mario;Pašalic;Pašalic;midfielders;15;FAUX;Pašalic;FAUX;0;0;17;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250024176;Mislav;Oršic;Oršic;midfielders;18;FAUX;Oršic;FAUX;0;0;18;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;97206;Milan;Badelj;Badelj;midfielders;19;FAUX;Badelj;FAUX;0;0;19;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250063394;Bruno;Petkovic;Petkovic;forwards;20;FAUX;Petkovic;FAUX;711;508;20;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250078379;Josip;Juranovic;Juranovic;defenders;22;FAUX;Juranovic;FAUX;0;0;21;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250116707;Domagoj;Bradaric;Bradaric;defenders;24;FAUX;Bradaric;FAUX;0;0;22;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Croatia;250098468;Luka;Ivanušec;Ivanušec;midfielders;26;FAUX;Ivanušec;FAUX;606;782;23;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Croatia;3005;Dražen;Ladic;None;ACO;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Croatia;285880;Iva;Olivari-Uliša;None;ADMIN;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Croatia;32890;Zlatko;Dalic;None;CO;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Croatia;283535;Saša;Jankovic;None;DOC;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Croatia;250122706;Luka;Milanovic;None;FTNCOA;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Croatia;26149;Marjan;Mrmic;None;GKCOA;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Croatia;150384357;Goran;Vincek;None;KITMAN;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;None;69622;None;None;None;OTH;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;None;286564;None;None;None;OTH;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Croatia;290018;Miroslav;Jamnic;None;PH;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Croatia;250072787;Goran;Beloglavec;None;PH;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;250000898;Tomáš;Vaclík;Vaclík;goalkeepers;1;VRAI;Vaclík;FAUX;886;482;1;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;250000900;Ondrej;Celustka;Celustka;defenders;3;FAUX;Celustka;FAUX;682;567;2;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;250061048;Vladimír;Coufal;Coufal;defenders;5;FAUX;Coufal;FAUX;554;839;3;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;250011913;Tomáš;Kalas;Kalas;defenders;6;FAUX;Kalas;FAUX;688;446;4;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;250040527;Vladimír;Darida;Darida;midfielders;8;FAUX;Darida;VRAI;398;488;5;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;250054481;Tomáš;Holeš;Holeš;defenders;9;FAUX;Holeš;FAUX;538;487;6;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;250055110;Patrik;Schick;Schick;forwards;10;FAUX;Schick;FAUX;293;568;7;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;150296281;Lukáš;Masopust;Masopust;midfielders;12;FAUX;Masopust;FAUX;384;721;8;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;250081964;Jakub;Jankto;Jankto;midfielders;14;FAUX;Jankto;FAUX;395;316;9;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;250066618;Tomáš;Soucek;Soucek;midfielders;15;FAUX;Soucek;FAUX;513;480;10;NA
2024462;Croatia;Czech Republic;VRAI;FAUX;FAUX;Czech Republic;1907136;Jan;Boril;Boril;defenders;18;FAUX;Boril;FAUX;551;162;11;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250045608;Aleš;Mandous;Mandous;goalkeepers;16;VRAI;Mandous;FAUX;1000;0;12;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250023590;Tomáš;Koubek;Koubek;goalkeepers;23;VRAI;Koubek;FAUX;1000;0;13;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250004178;Pavel;Kaderábek;Kaderábek;defenders;2;FAUX;Kaderábek;FAUX;1000;0;14;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250014597;Jakub;Brabec;Brabec;defenders;4;FAUX;Brabec;FAUX;1000;0;15;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250092717;Antonín;Barák;Barák;midfielders;7;FAUX;Barák;FAUX;438;588;16;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250029287;Michael;Krmencík;Krmencík;forwards;11;FAUX;Krmencik;FAUX;262;516;17;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250055928;Petr;Ševcík;Ševcík;midfielders;13;FAUX;Ševcík;FAUX;406;707;18;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250124916;David;Zima;Zima;defenders;17;FAUX;Zima;FAUX;1000;0;19;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250114001;Adam;Hložek;Hložek;forwards;19;FAUX;Hložek;FAUX;391;215;20;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;1909688;Matej;Vydra;Vydra;forwards;20;FAUX;Vydra;FAUX;1000;0;21;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;250077921;Alex;Král;Král;midfielders;21;FAUX;Král;FAUX;484;500;22;NA
2024462;Croatia;Czech Republic;FAUX;VRAI;FAUX;Czech Republic;102696;Tomáš;Pekhart;Pekhart;forwards;24;FAUX;Pekhart;FAUX;1000;0;23;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Czech Republic;250085667;Jirí;Chytrý;None;ACO;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Czech Republic;19310;Jaroslav;Šilhavý;None;CO;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Czech Republic;250104233;Petr;Krejcí Sr.;None;DOC;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Czech Republic;250099030;Pavel;Cvancara;None;FTNCOA;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Czech Republic;26231;Radek;Cerný;None;GKCOA;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Czech Republic;250085669;Milan;Veselý;None;GKCOA;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Czech Republic;250075636;Josef;Hamšík;None;KITMAN;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Czech Republic;15717;Tomáš;Galásek;None;OTH;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;None;150127801;None;None;None;OTH;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;Czech Republic;150161644;Martin;Janoušek;None;PH;None;None;None;None;None;None;None;NA
2024462;Croatia;Czech Republic;FAUX;FAUX;VRAI;None;250110183;None;None;None;TECDIR;None;None;None;None;None;None;None;NA
2024472;Croatia;Scotland;VRAI;FAUX;FAUX;Croatia;250042625;Dominik;Livakovic;Livakovic;goalkeepers;1;VRAI;Livakovic;FAUX;93;511;1;NA
